movieId,title,year,genres,(NO GENRES LISTED),ACTION,ADVENTURE,ANIMATION,CHILDREN,COMEDY,CRIME,DOCUMENTARY,DRAMA,FANTASY,FILM-NOIR,HORROR,IMAX,MUSICAL,MYSTERY,ROMANCE,SCI-FI,THRILLER,WAR,WESTERN
1971,"NIGHTMARE ON ELM STREET 4: THE DREAM MASTER, A (1988)",1988,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1972,"NIGHTMARE ON ELM STREET 5: THE DREAM CHILD, A (1989)",1989,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,"FREDDY'S DEAD: THE FINAL NIGHTMARE (NIGHTMARE ON ELM STREET PART 6: FREDDY'S DEAD, A) (1991)",1991,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1974,FRIDAY THE 13TH (1980),1980,HORROR|MYSTERY|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1975,FRIDAY THE 13TH PART 2 (1981),1981,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,FRIDAY THE 13TH PART 3: 3D (1982),1982,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1977,FRIDAY THE 13TH PART IV: THE FINAL CHAPTER (1984),1984,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1978,FRIDAY THE 13TH PART V: A NEW BEGINNING (1985),1985,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1979,FRIDAY THE 13TH PART VI: JASON LIVES (1986),1986,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,FRIDAY THE 13TH PART VII: THE NEW BLOOD (1988),1988,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1981,FRIDAY THE 13TH PART VIII: JASON TAKES MANHATTAN (1989),1989,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1982,HALLOWEEN (1978),1978,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1983,HALLOWEEN II (1981),1981,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1984,HALLOWEEN III: SEASON OF THE WITCH (1982),1982,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1985,HALLOWEEN 4: THE RETURN OF MICHAEL MYERS (1988),1988,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1986,HALLOWEEN 5: THE REVENGE OF MICHAEL MYERS (1989),1989,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,PROM NIGHT (1980),1980,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1990,PROM NIGHT IV: DELIVER US FROM EVIL (1992),1992,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1991,CHILD'S PLAY (1988),1988,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1992,CHILD'S PLAY 2 (1990),1990,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1993,CHILD'S PLAY 3 (1991),1991,COMEDY|HORROR|THRILLER,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1994,POLTERGEIST (1982),1982,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1995,POLTERGEIST II: THE OTHER SIDE (1986),1986,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1996,POLTERGEIST III (1988),1988,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1997,"EXORCIST, THE (1973)",1973,HORROR|MYSTERY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998,EXORCIST II: THE HERETIC (1977),1977,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1999,"EXORCIST III, THE (1990)",1990,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,LETHAL WEAPON (1987),1987,ACTION|COMEDY|CRIME|DRAMA,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,LETHAL WEAPON 2 (1989),1989,ACTION|COMEDY|CRIME|DRAMA,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,LETHAL WEAPON 3 (1992),1992,ACTION|COMEDY|CRIME|DRAMA,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2003,GREMLINS (1984),1984,COMEDY|HORROR,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2004,GREMLINS 2: THE NEW BATCH (1990),1990,COMEDY|HORROR,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2005,"GOONIES, THE (1985)",1985,ACTION|ADVENTURE|CHILDREN|COMEDY|FANTASY,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,"MASK OF ZORRO, THE (1998)",1998,ACTION|COMEDY|ROMANCE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,POLISH WEDDING (1998),1998,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"THIS WORLD, THEN THE FIREWORKS (1997)",1997,CRIME|DRAMA|FILM-NOIR,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2009,SOYLENT GREEN (1973),1973,DRAMA|MYSTERY|SCI-FI|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
2010,METROPOLIS (1927),1927,DRAMA|SCI-FI,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011,BACK TO THE FUTURE PART II (1989),1989,ADVENTURE|COMEDY|SCI-FI,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,BACK TO THE FUTURE PART III (1990),1990,ADVENTURE|COMEDY|SCI-FI|WESTERN,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,"POSEIDON ADVENTURE, THE (1972)",1972,ACTION|ADVENTURE|DRAMA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,FREAKY FRIDAY (1977),1977,CHILDREN|COMEDY|FANTASY,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,"ABSENT-MINDED PROFESSOR, THE (1961)",1961,CHILDREN|COMEDY|FANTASY,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,"APPLE DUMPLING GANG RIDES AGAIN, THE (1979)",1979,CHILDREN|COMEDY|WESTERN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,BABES IN TOYLAND (1961),1961,CHILDREN|FANTASY|MUSICAL,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018,BAMBI (1942),1942,ANIMATION|CHILDREN|DRAMA,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,SEVEN SAMURAI (SHICHININ NO SAMURAI) (1954),1954,ACTION|ADVENTURE|DRAMA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,DANGEROUS LIAISONS (1988),1988,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,DUNE (1984),1984,ADVENTURE|SCI-FI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022,"LAST TEMPTATION OF CHRIST, THE (1988)",1988,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023,"GODFATHER: PART III, THE (1990)",1990,CRIME|DRAMA|MYSTERY|THRILLER,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2024,"RAPTURE, THE (1991)",1991,DRAMA|MYSTERY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2025,LOLITA (1997),1997,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2026,DISTURBING BEHAVIOR (1998),1998,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2027,JANE AUSTEN'S MAFIA! (1998),1998,COMEDY|CRIME,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,SAVING PRIVATE RYAN (1998),1998,ACTION|DRAMA|WAR,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2032,"BAREFOOT EXECUTIVE, THE (1971)",1971,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,"BLACK CAULDRON, THE (1985)",1985,ADVENTURE|ANIMATION|CHILDREN|FANTASY,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2034,"BLACK HOLE, THE (1979)",1979,CHILDREN|SCI-FI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2035,BLACKBEARD'S GHOST (1968),1968,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,BLANK CHECK (1994),1994,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,CANDLESHOE (1977),1977,ADVENTURE|CHILDREN|COMEDY,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,"CAT FROM OUTER SPACE, THE (1978)",1978,CHILDREN|COMEDY|SCI-FI,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2040,"COMPUTER WORE TENNIS SHOES, THE (1969)",1969,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,CONDORMAN (1981),1981,ACTION|ADVENTURE|CHILDREN|COMEDY,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,D2: THE MIGHTY DUCKS (1994),1994,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,DARBY O'GILL AND THE LITTLE PEOPLE (1959),1959,ADVENTURE|CHILDREN|FANTASY,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2044,"DEVIL AND MAX DEVLIN, THE (1981)",1981,COMEDY|FANTASY,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2046,FLIGHT OF THE NAVIGATOR (1986),1986,ADVENTURE|CHILDREN|SCI-FI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2048,"GREAT MOUSE DETECTIVE, THE (1986)",1986,ACTION|ANIMATION|CHILDREN|CRIME,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,HERBIE GOES BANANAS (1980),1980,ADVENTURE|CHILDREN|COMEDY,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,HERBIE GOES TO MONTE CARLO (1977),1977,ADVENTURE|CHILDREN|COMEDY,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,HOCUS POCUS (1993),1993,CHILDREN|COMEDY|FANTASY|HORROR,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2053,"HONEY, I BLEW UP THE KID (1992)",1992,CHILDREN|COMEDY|SCI-FI,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2054,"HONEY, I SHRUNK THE KIDS (1989)",1989,ADVENTURE|CHILDREN|COMEDY|FANTASY|SCI-FI,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2055,HOT LEAD AND COLD FEET (1978),1978,ACTION|COMEDY|WESTERN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2056,IN SEARCH OF THE CASTAWAYS (1962),1962,ADVENTURE|CHILDREN,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,"INCREDIBLE JOURNEY, THE (1963)",1963,ADVENTURE|CHILDREN,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,"NEGOTIATOR, THE (1998)",1998,ACTION|CRIME|DRAMA|MYSTERY|THRILLER,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2059,"PARENT TRAP, THE (1998)",1998,CHILDREN|COMEDY|ROMANCE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2060,BASEKETBALL (1998),1998,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,ROGER & ME (1989),1989,DOCUMENTARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2065,"PURPLE ROSE OF CAIRO, THE (1985)",1985,COMEDY|DRAMA|FANTASY|ROMANCE,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2066,OUT OF THE PAST (1947),1947,FILM-NOIR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2067,DOCTOR ZHIVAGO (1965),1965,DRAMA|ROMANCE|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2068,FANNY AND ALEXANDER (FANNY OCH ALEXANDER) (1982),1982,DRAMA|FANTASY|MYSTERY,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2069,"TRIP TO BOUNTIFUL, THE (1985)",1985,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2070,TENDER MERCIES (1983),1983,DRAMA|ROMANCE|WESTERN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2071,AND THE BAND PLAYED ON (1993),1993,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2072,"'BURBS, THE (1989)",1989,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,FANDANGO (1985),1985,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,"NIGHT PORTER, THE (PORTIERE DI NOTTE, IL) (1974)",1974,CRIME|DRAMA|ROMANCE,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2075,MEPHISTO (1981),1981,DRAMA|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2076,BLUE VELVET (1986),1986,DRAMA|MYSTERY|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2077,"JOURNEY OF NATTY GANN, THE (1985)",1985,ADVENTURE|CHILDREN,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,"JUNGLE BOOK, THE (1967)",1967,ANIMATION|CHILDREN|COMEDY|MUSICAL,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2080,LADY AND THE TRAMP (1955),1955,ANIMATION|CHILDREN|COMEDY|ROMANCE,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2081,"LITTLE MERMAID, THE (1989)",1989,ANIMATION|CHILDREN|COMEDY|MUSICAL|ROMANCE,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2082,"MIGHTY DUCKS, THE (1992)",1992,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,"MUPPET CHRISTMAS CAROL, THE (1992)",1992,CHILDREN|COMEDY|MUSICAL,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2084,NEWSIES (1992),1992,CHILDREN|MUSICAL,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2085,101 DALMATIANS (ONE HUNDRED AND ONE DALMATIANS) (1961),1961,ADVENTURE|ANIMATION|CHILDREN,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,PETER PAN (1953),1953,ANIMATION|CHILDREN|FANTASY|MUSICAL,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2088,POPEYE (1980),1980,ADVENTURE|COMEDY|MUSICAL,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2089,"RESCUERS DOWN UNDER, THE (1990)",1990,ADVENTURE|ANIMATION|CHILDREN,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,"RESCUERS, THE (1977)",1977,ADVENTURE|ANIMATION|CHILDREN|CRIME|DRAMA,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2091,RETURN FROM WITCH MOUNTAIN (1978),1978,CHILDREN|SCI-FI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2092,"RETURN OF JAFAR, THE (1994)",1994,ADVENTURE|ANIMATION|CHILDREN|FANTASY|MUSICAL|ROMANCE,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2093,RETURN TO OZ (1985),1985,ADVENTURE|CHILDREN|FANTASY,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2094,"ROCKETEER, THE (1991)",1991,ACTION|ADVENTURE|SCI-FI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2095,"SHAGGY D.A., THE (1976)",1976,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,SLEEPING BEAUTY (1959),1959,ANIMATION|CHILDREN|MUSICAL,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2097,SOMETHING WICKED THIS WAY COMES (1983),1983,CHILDREN|DRAMA|FANTASY|MYSTERY|THRILLER,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2098,SON OF FLUBBER (1963),1963,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,SONG OF THE SOUTH (1946),1946,ADVENTURE|ANIMATION|CHILDREN|MUSICAL,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2100,SPLASH (1984),1984,COMEDY|FANTASY|ROMANCE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2102,STEAMBOAT WILLIE (1928),1928,ANIMATION|CHILDREN|COMEDY|MUSICAL,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2103,TALL TALE (1995),1995,ADVENTURE|CHILDREN|FANTASY|WESTERN,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2104,TEX (1982),1982,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2105,TRON (1982),1982,ACTION|ADVENTURE|SCI-FI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2106,SWING KIDS (1993),1993,DRAMA|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2107,HALLOWEEN H20: 20 YEARS LATER (HALLOWEEN 7: THE REVENGE OF LAURIE STRODE) (1998),1998,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2108,L.A. STORY (1991),1991,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2109,"JERK, THE (1979)",1979,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,DEAD MEN DON'T WEAR PLAID (1982),1982,COMEDY|CRIME|THRILLER,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2111,"MAN WITH TWO BRAINS, THE (1983)",1983,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,GRAND CANYON (1991),1991,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2114,"OUTSIDERS, THE (1983)",1983,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2115,INDIANA JONES AND THE TEMPLE OF DOOM (1984),1984,ACTION|ADVENTURE|FANTASY,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2116,"LORD OF THE RINGS, THE (1978)",1978,ADVENTURE|ANIMATION|CHILDREN|FANTASY,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2117,1984 (NINETEEN EIGHTY-FOUR) (1984),1984,DRAMA|SCI-FI,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2118,"DEAD ZONE, THE (1983)",1983,THRILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2119,MAXIMUM OVERDRIVE (1986),1986,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2120,NEEDFUL THINGS (1993),1993,DRAMA|HORROR,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2121,CUJO (1983),1983,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2122,CHILDREN OF THE CORN (1984),1984,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2123,ALL DOGS GO TO HEAVEN (1989),1989,ANIMATION|CHILDREN|COMEDY|DRAMA|FANTASY,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2124,"ADDAMS FAMILY, THE (1991)",1991,CHILDREN|COMEDY|FANTASY,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2125,EVER AFTER: A CINDERELLA STORY (1998),1998,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2126,SNAKE EYES (1998),1998,ACTION|CRIME|MYSTERY|THRILLER,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2130,ATLANTIC CITY (1980),1980,CRIME|DRAMA|ROMANCE,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2131,AUTUMN SONATA (HÖSTSONATEN) (1978),1978,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2132,WHO'S AFRAID OF VIRGINIA WOOLF? (1966),1966,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2133,ADVENTURES IN BABYSITTING (1987),1987,ADVENTURE|COMEDY,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,WEIRD SCIENCE (1985),1985,COMEDY|FANTASY|SCI-FI,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2135,DOCTOR DOLITTLE (1967),1967,ADVENTURE|CHILDREN|MUSICAL,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2136,"NUTTY PROFESSOR, THE (1963)",1963,COMEDY|SCI-FI,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2137,CHARLOTTE'S WEB (1973),1973,ANIMATION|CHILDREN,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,WATERSHIP DOWN (1978),1978,ADVENTURE|ANIMATION|CHILDREN|DRAMA|FANTASY,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2139,"SECRET OF NIMH, THE (1982)",1982,ADVENTURE|ANIMATION|CHILDREN|DRAMA,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2140,"DARK CRYSTAL, THE (1982)",1982,ADVENTURE|FANTASY,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2141,"AMERICAN TAIL, AN (1986)",1986,ADVENTURE|ANIMATION|CHILDREN|COMEDY,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,"AMERICAN TAIL: FIEVEL GOES WEST, AN (1991)",1991,ADVENTURE|ANIMATION|CHILDREN|MUSICAL|WESTERN,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2143,LEGEND (1985),1985,ADVENTURE|FANTASY|ROMANCE,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2144,SIXTEEN CANDLES (1984),1984,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2145,PRETTY IN PINK (1986),1986,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2146,ST. ELMO'S FIRE (1985),1985,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2147,"CLAN OF THE CAVE BEAR, THE (1986)",1986,ADVENTURE|DRAMA|FANTASY,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2148,HOUSE (1986),1986,COMEDY|FANTASY|HORROR,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2149,HOUSE II: THE SECOND STORY (1987),1987,COMEDY|FANTASY|HORROR,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2150,"GODS MUST BE CRAZY, THE (1980)",1980,ADVENTURE|COMEDY,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,"GODS MUST BE CRAZY II, THE (1989)",1989,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,AIR BUD: GOLDEN RECEIVER (1998),1998,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,"AVENGERS, THE (1998)",1998,ACTION|ADVENTURE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,HOW STELLA GOT HER GROOVE BACK (1998),1998,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2155,"SLUMS OF BEVERLY HILLS, THE (1998)",1998,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2156,"BEST MAN, THE (TESTIMONE DELLO SPOSO, IL) (1998)",1998,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2159,HENRY: PORTRAIT OF A SERIAL KILLER (1986),1986,CRIME|HORROR|THRILLER,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2160,ROSEMARY'S BABY (1968),1968,DRAMA|HORROR|THRILLER,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
